Y11_mag 1.82081109e-01
Y12_mag 3.60047180e-01
Y13_mag 1.97382776e-01
Y21_mag 3.41961771e-01
Y22_mag 4.15177423e-01
Y23_mag 4.42333245e-01
Y31_mag 4.31579479e-01
Y32_mag 2.51233328e-02
Y33_mag 3.55516053e-01
Y11_phs -1.81978415e+00
Y12_phs 1.32180767e+00
Y13_phs 2.84663448e+00
Y21_phs -8.55480871e-01
Y22_phs -8.14334015e-01
Y23_phs -2.40175927e+00
Y31_phs -8.18726194e-01
Y32_phs -1.17411339e+00
Y33_phs 7.50967504e-01
M1 1.42974280e+01
M2 1.42974412e+01
M3 1.44669461e+01
